book_id,year_group,pop_group,author_group
1350,New,4,Author
1351,New,4,TopAuthor
1352,New,4,Author
1353,New,4,Author
1354,Old,3,Author
1355,New,4,Author
1356,New,4,Author
1357,Old,3,Author
1358,New,4,TopAuthor
1359,New,4,TopAuthor
1360,New,3,TopAuthor
1361,New,3,Author
1362,New,3,Author
1363,New,4,TopAuthor
1364,Old,4,Author
1365,Old,3,Author
1366,New,3,Author
1367,Old,4,Author
1368,Old,4,TopAuthor
1369,Old,3,Author
1370,New,4,Author
1371,New,4,Author
1372,New,3,Author
1373,Old,3,Author
1374,New,4,Author
1375,New,3,Author
1376,New,4,Author
1377,New,4,TopAuthor
1378,Old,3,Author
1379,New,4,Author
1380,Old,4,Author
1381,New,3,Author
1382,Old,4,Author
1383,Old,4,Author
1384,Old,4,Author
1385,New,3,Author
1386,Old,3,Author
1387,New,4,Author
1388,New,3,TopAuthor
1389,New,3,Author
1390,New,4,TopAuthor
1391,New,3,Author
1392,New,3,Author
1393,Old,3,Author
1394,New,4,TopAuthor
1395,New,3,Author
1396,Old,4,Author
1397,New,4,Author
1398,New,3,Author
1399,New,4,Author
1400,New,4,Author
1401,Old,3,Author
1402,Old,4,Author
1403,New,3,Author
1404,New,3,Author
1405,New,4,Author
1406,New,4,Author
1407,New,3,TopAuthor
1408,New,4,Author
1409,New,2,Author
1410,Old,4,TopAuthor
1411,Old,3,Author
1412,New,4,Author
1413,New,4,Author
1414,New,3,TopAuthor
1415,New,4,Author
1416,New,4,TopAuthor
1417,New,3,Author
1418,Old,4,TopAuthor
1419,New,4,Author
1420,Old,4,Author
1421,New,3,Author
1422,Old,4,Author
1423,Old,3,TopAuthor
1424,Old,4,TopAuthor
1425,New,3,Author
1426,Old,3,TopAuthor
1427,New,3,Author
1428,New,4,Author
1429,New,4,Author
1430,New,3,Author
1431,Old,4,Author
1432,Old,3,Author
1433,New,3,Author
1434,Old,3,Author
1435,Old,4,Author
1436,New,3,Author
1437,New,4,Author
1438,New,3,Author
1439,New,3,Author
1440,New,4,Author
1441,New,4,Author
1442,New,3,Author
1443,New,3,Author
1444,Old,4,Author
1445,New,3,Author
1446,New,3,Author
1447,Old,4,Author
1448,Old,4,TopAuthor
1449,Old,3,Author
1450,New,4,TopAuthor
1451,New,4,Author
1452,New,4,Author
1453,New,4,Author
1454,Old,3,Author
1455,New,3,Author
1456,New,4,Author
1457,Old,3,Author
1458,Old,3,Author
1459,New,3,TopAuthor
1460,New,4,Author
1461,Old,4,Author
1462,New,4,Author
1463,Old,4,TopAuthor
1464,New,4,Author
1465,Old,4,Author
1466,Old,4,Author
1467,New,3,Author
1468,New,3,Author
1469,Old,4,Author
1470,New,4,Author
1471,New,4,Author
1472,New,4,Author
1473,New,4,TopAuthor
1474,New,4,Author
1475,New,3,Author
1476,New,4,Author
1477,Old,4,Author
1478,Old,4,Author
1479,New,4,TopAuthor
1480,Old,4,TopAuthor
1481,New,3,Author
1482,New,3,Author
1483,New,4,TopAuthor
1484,Old,4,Author
1485,Old,3,Author
1486,Old,4,Author
1487,Old,4,Author
1488,Old,4,Author
1489,Old,4,Author
1490,New,4,TopAuthor
1491,New,3,Author
1492,Old,4,Author
1493,Old,4,Author
1494,New,3,Author
1495,New,4,Author
1496,New,4,Author
1497,Old,4,Author
1498,Old,3,TopAuthor
1499,New,4,TopAuthor
1500,Old,3,Author
1501,New,3,Author
1502,New,4,Author
1503,Old,4,Author
1504,New,4,Author
1505,New,4,Author
1506,New,3,Author
1507,Old,4,Author
1508,New,3,Author
1509,Old,3,Author
1510,New,4,Author
1511,New,3,Author
1512,Old,4,Author
1513,New,4,TopAuthor
1514,Old,4,Author
1515,New,4,Author
1516,New,3,Author
1517,New,3,Author
1518,Old,3,Author
1519,Old,4,Author
1520,Old,3,Author
1521,Old,3,Author
1522,New,3,Author
1523,New,3,Author
1524,New,3,Author
1525,New,3,Author
1526,Old,3,Author
1527,New,4,Author
1528,Old,3,Author
1529,New,3,Author
1530,Old,4,Author
1531,New,3,Author
1532,New,3,TopAuthor
1533,Old,3,TopAuthor
1534,New,4,TopAuthor
1535,New,4,TopAuthor
1536,Old,3,Author
1537,New,3,Author
1538,New,3,Author
1539,New,4,Author
1540,New,3,Author
1541,New,4,Author
1542,New,3,Author
1543,New,3,TopAuthor
1544,Old,3,Author
1545,Old,4,Author
1546,New,4,Author
1547,New,3,Author
1548,Old,4,Author
1549,New,3,Author
1550,New,3,Author
1551,New,3,Author
1552,Old,4,Author
1553,Old,4,TopAuthor
1554,New,4,Author
1555,Old,3,Author
1556,New,4,TopAuthor
1557,New,4,Author
1558,New,4,Author
1559,New,4,Author
1560,New,3,Author
1561,Old,4,Author
1562,New,4,Author
1563,New,3,Author
1564,Old,3,Author
1565,New,3,Author
1566,Old,3,Author
1567,Old,3,Author
1568,New,4,Author
1569,Old,4,Author
1570,Old,3,Author
1571,Old,3,Author
1572,Old,4,Author
1573,New,3,TopAuthor
1574,Old,4,Author
1575,New,3,Author
1576,New,4,TopAuthor
1577,New,4,Author
1578,Old,4,TopAuthor
1579,New,3,Author
1580,Old,3,Author
1581,Old,4,Author
1582,Old,3,Author
1583,New,3,Author
1584,Old,4,Author
1585,New,3,Author
1586,Old,3,Author
1587,New,3,Author
1588,New,3,TopAuthor
1589,New,3,TopAuthor
1590,Old,3,Author
1591,Old,4,Author
1592,Old,3,Author
1593,Old,4,Author
1594,New,3,Author
1595,Old,4,Author
1596,New,3,TopAuthor
1597,Old,4,Author
1598,Old,3,Author
1599,New,4,Author
1600,Old,4,TopAuthor
1601,Old,3,Author
1602,New,4,TopAuthor
1603,Old,4,Author
1604,New,4,Author
1605,Old,3,Author
1606,New,4,TopAuthor
1607,Old,4,TopAuthor
1608,New,3,Author
1609,New,4,Author
1610,New,3,Author
1611,New,4,Author
1612,New,4,Author
1613,New,3,Author
1614,New,4,Author
1615,New,4,Author
1616,New,3,Author
1617,New,4,Author
1618,Old,4,Author
1619,New,4,Author
1620,Old,4,Author
1621,New,3,Author
1622,Old,3,Author
1623,Old,4,Author
1624,Old,3,Author
1625,New,3,Author
1626,New,4,Author
1627,New,4,TopAuthor
1628,New,4,Author
1629,Old,4,Author
1630,New,4,TopAuthor
1631,Old,3,Author
1632,Old,4,Author
1633,Old,3,TopAuthor
1634,New,4,Author
1635,Old,4,Author
1636,New,4,Author
1637,New,3,Author
1638,Old,4,Author
1639,Old,3,Author
1640,New,3,Author
1641,Old,3,Author
1642,Old,4,Author
1643,Old,4,Author
1644,New,3,Author
1645,New,3,Author
1646,New,3,TopAuthor
1647,New,4,Author
1648,Old,4,Author
1649,Old,3,Author
1650,Old,4,Author
1651,New,4,Author
1652,New,4,Author
1653,New,4,Author
1654,New,4,TopAuthor
1655,New,3,Author
1656,Old,4,Author
1657,Old,4,Author
1658,New,4,Author
1659,Old,4,Author
1660,New,3,Author
1661,New,3,Author
1662,Old,4,Author
1663,Old,3,Author
1664,Old,4,Author
1665,New,4,TopAuthor
1666,Old,4,Author
1667,New,3,Author
1668,New,4,Author
1669,New,3,Author
1670,New,4,Author
1671,New,4,Author
1672,New,4,Author
1673,New,4,Author
1674,New,3,Author
1675,Old,3,Author
1676,Old,3,TopAuthor
1677,New,3,Author
1678,New,4,Author
1679,Old,4,Author
1680,New,4,TopAuthor
1681,Old,3,Author
1682,New,3,Author
1683,Old,4,Author
1684,Old,4,Author
1685,New,3,TopAuthor
1686,Old,4,Author
1687,Old,4,Author
1688,New,3,Author
1689,New,4,Author
1690,New,4,TopAuthor
1691,Old,3,Author
1692,New,3,Author
1693,Old,4,TopAuthor
1694,New,4,TopAuthor
1695,Old,4,Author
1696,New,3,Author
1697,New,3,Author
1698,New,4,Author
1699,New,4,Author
1700,New,3,Author
1701,New,3,Author
1702,New,4,Author
1703,Old,3,Author
1704,Old,4,TopAuthor
1705,Old,4,Author
1706,Old,4,Author
1707,Old,3,Author
1708,New,3,Author
1709,New,3,TopAuthor
1710,New,3,Author
1711,New,3,Author
1712,New,3,Author
1713,Old,3,Author
1714,Old,3,Author
1715,New,4,Author
1716,New,4,Author
1717,Old,4,Author
1718,New,3,Author
1719,Old,3,TopAuthor
1720,New,4,Author
1721,Old,4,Author
1722,New,4,TopAuthor
1723,New,4,Author
1724,New,4,Author
1725,Old,3,Author
1726,Old,3,Author
1727,Old,4,Author
1728,New,4,Author
1729,New,3,Author
1730,New,3,Author
1731,New,4,Author
1732,Old,3,TopAuthor
1733,New,3,TopAuthor
1734,Old,4,Author
1735,New,3,TopAuthor
1736,New,4,Author
1737,New,3,Author
1738,New,4,Author
1739,Old,3,Author
1740,New,3,Author
1741,Old,4,TopAuthor
1742,Old,3,Author
1743,New,4,Author
1744,New,3,Author
1745,New,3,Author
1746,Old,4,TopAuthor
1747,New,4,Author
1748,New,3,Author
1749,New,4,Author
1750,Old,4,Author
1751,Old,4,TopAuthor
1752,Old,4,Author
1753,New,4,Author
1754,New,4,Author
1755,Old,4,TopAuthor
1756,Old,3,Author
1757,Old,4,Author
1758,Old,4,Author
1759,New,4,Author
1760,New,4,Author
1761,New,3,Author
1762,Old,3,Author
1763,New,4,Author
1764,New,4,Author
1765,Old,4,Author
1766,New,4,Author
1767,New,4,Author
1768,Old,4,TopAuthor
1769,New,4,Author
1770,New,4,Author
1771,Old,3,Author
1772,Old,4,Author
1773,New,4,Author
1774,New,3,Author
1775,Old,4,Author
1776,New,4,Author
1777,Old,3,Author
1778,Old,3,Author
1779,New,4,Author
1780,New,4,Author
1781,New,4,Author
1782,New,4,Author
1783,Old,3,Author
1784,Old,4,Author
1785,Old,4,Author
1786,New,3,Author
1787,New,3,Author
1788,Old,4,Author
1789,New,3,Author
1790,New,3,Author
1791,New,3,Author
1792,New,4,Author
1793,New,2,Author
1794,New,3,Author
1795,Old,3,Author
1796,New,3,Author
1797,Old,3,Author
1798,New,4,TopAuthor
1799,New,4,Author
1800,Old,4,Author
1801,Old,3,TopAuthor
1802,Old,3,Author
1803,New,3,Author
1804,New,3,Author
1805,New,4,Author
1806,Old,3,Author
1807,New,4,Author
1808,New,4,Author
1809,Old,4,Author
1810,New,3,Author
1811,New,3,TopAuthor
1812,Old,4,Author
1813,New,4,Author
1814,New,3,Author
1815,Old,4,Author
1816,New,3,Author
1817,Old,3,Author
1818,New,4,Author
1819,New,3,Author
1820,New,4,Author
1821,New,4,TopAuthor
1822,New,3,Author
1823,Old,4,Author
1824,New,3,Author
1825,Old,4,Author
1826,Old,4,Author
1827,New,3,Author
1828,Old,4,Author
1829,Old,3,Author
1830,New,3,Author
1831,New,4,TopAuthor
1832,New,4,Author
1833,Old,4,Author
1834,New,3,Author
1835,New,3,Author
1836,Old,4,Author
1837,New,4,Author
1838,New,4,TopAuthor
1839,New,3,Author
1840,New,4,TopAuthor
1841,New,3,Author
1842,New,3,TopAuthor
1843,New,3,Author
1844,New,4,Author
1845,Old,3,Author
1846,New,4,Author
1847,Old,4,Author
1848,New,3,Author
1849,New,4,Author
1850,New,3,Author
1851,New,4,Author
1852,New,4,Author
1853,New,3,Author
1854,New,4,TopAuthor
1855,New,4,Author
1856,New,3,Author
1857,Old,4,TopAuthor
1858,New,4,Author
1859,Old,4,Author
1860,New,4,Author
1861,New,3,Author
1862,Old,4,Author
1863,Old,4,TopAuthor
1864,Old,3,Author
1865,Old,4,Author
1866,New,3,Author
1867,New,3,Author
1868,Old,4,Author
1869,Old,4,Author
1870,New,4,TopAuthor
1871,Old,4,TopAuthor
1872,Old,4,Author
1873,New,3,Author
1874,New,3,Author
1875,Old,4,Author
1876,New,4,TopAuthor
1877,Old,4,Author
1878,Old,3,Author
1879,New,3,Author
1880,Old,4,TopAuthor
1881,Old,4,Author
1882,New,4,Author
1883,Old,4,Author
1884,New,4,Author
1885,Old,3,Author
1886,Old,4,Author
1887,Old,4,Author
1888,Old,4,Author
1889,New,4,Author
1890,New,4,TopAuthor
1891,New,4,Author
1892,New,3,Author
1893,New,4,Author
1894,New,3,Author
1895,Old,4,Author
1896,Old,3,Author
1897,Old,4,Author
1898,New,4,Author
1899,New,3,TopAuthor
1900,Old,3,TopAuthor
1901,New,4,Author
1902,New,3,TopAuthor
1903,New,3,Author
1904,New,3,Author
1905,New,4,Author
1906,New,4,Author
1907,Old,4,Author
1908,Old,3,Author
1909,New,4,Author
1910,Old,4,Author
1911,New,3,Author
1912,New,3,Author
1913,Old,3,Author
1914,Old,4,TopAuthor
1915,Old,4,Author
1916,Old,3,Author
1917,New,3,Author
1918,Old,3,TopAuthor
1919,New,3,Author
1920,New,3,Author
1921,Old,4,Author
1922,New,3,TopAuthor
1923,Old,3,Author
1924,Old,4,TopAuthor
1925,Old,4,Author
1926,New,3,Author
1927,Old,4,Author
1928,New,3,Author
1929,Old,4,Author
1930,New,4,TopAuthor
1931,Old,4,TopAuthor
1932,New,4,TopAuthor
1933,New,3,Author
1934,New,3,Author
1935,New,3,Author
1936,Old,3,Author
1937,Old,3,TopAuthor
1938,Old,3,Author
1939,Old,4,Author
1940,Old,3,Author
1941,New,3,Author
1942,New,3,Author
1943,New,3,Author
1944,New,3,Author
1945,New,4,Author
1946,New,4,Author
1947,New,4,Author
1948,New,4,Author
1949,Old,3,Author
1950,Old,4,Author
1951,New,4,Author
1952,New,4,TopAuthor
1953,Old,3,Author
1954,Old,3,Author
1955,Old,3,Author
1956,Old,4,Author
1957,Old,4,Author
1958,New,4,Author
1959,New,3,TopAuthor
1960,Old,3,Author
1961,Old,4,Author
1962,New,4,Author
1963,Old,4,Author
1964,New,4,TopAuthor
1965,New,3,Author
1966,Old,4,TopAuthor
1967,Old,4,Author
1968,New,4,Author
1969,New,3,Author
1970,Old,3,Author
1971,New,3,Author
1972,Old,4,Author
1973,Old,3,Author
1974,Old,3,Author
1975,New,4,Author
1976,Old,3,Author
1977,New,3,Author
1978,Old,3,Author
1979,New,3,TopAuthor
1980,Old,4,Author
1981,New,4,Author
1982,New,3,Author
1983,New,3,TopAuthor
1984,Old,4,Author
1985,New,4,Author
1986,New,3,TopAuthor
1987,Old,4,Author
1988,New,3,Author
1989,Old,3,Author
1990,New,3,Author
1991,Old,3,Author
1992,Old,4,Author
1993,Old,3,TopAuthor
1994,New,4,TopAuthor
1995,New,4,Author
1996,Old,3,Author
1997,New,3,Author
1998,Old,4,Author
1999,Old,3,Author
2000,New,3,Author
2001,New,4,Author
2002,Old,4,Author
2003,New,3,Author
2004,Old,4,Author
2005,New,4,Author
2006,New,4,Author
2007,New,3,Author
2008,New,4,Author
2009,New,3,TopAuthor
2010,Old,4,Author
2011,New,3,Author
2012,Old,3,TopAuthor
2013,New,3,Author
2014,Old,4,Author
2015,Old,3,Author
2016,New,4,TopAuthor
2017,New,4,Author
2018,New,4,Author
2019,New,3,TopAuthor
2020,Old,4,Author
2021,New,3,Author
2022,Old,3,Author
2023,Old,4,Author
2024,Old,4,Author
2025,Old,3,Author
2026,Old,3,Author
2027,Old,4,Author
2028,New,3,Author
2029,New,3,Author
2030,Old,4,TopAuthor
2031,Old,4,TopAuthor
2032,Old,3,Author
2033,New,4,Author
2034,Old,3,Author
2035,New,3,Author
2036,New,4,Author
2037,New,3,Author
2038,New,3,Author
2039,Old,4,Author
2040,New,4,Author
2041,New,3,TopAuthor
2042,New,3,Author
2043,Old,4,TopAuthor
2044,New,3,Author
2045,Old,3,Author
2046,New,3,Author
2047,Old,3,Author
2048,New,3,TopAuthor
2049,Old,4,Author
2050,New,4,Author
2051,Old,3,Author
2052,Old,3,Author
2053,Old,4,Author
2054,New,3,Author
2055,New,4,TopAuthor
2056,New,4,Author
2057,New,3,TopAuthor
2058,New,4,Author
2059,New,4,Author
2060,New,4,Author
2061,New,4,Author
2062,New,4,Author
2063,Old,3,Author
2064,New,4,Author
2065,New,3,Author
2066,Old,4,Author
2067,New,3,Author
2068,Old,3,Author
2069,New,3,TopAuthor
2070,New,4,Author
2071,New,4,Author
2072,New,4,Author
2073,Old,4,TopAuthor
2074,Old,4,TopAuthor
2075,New,3,TopAuthor
2076,Old,3,Author
2077,New,3,Author
2078,Old,4,Author
2079,Old,3,Author
2080,New,3,Author
2081,New,4,TopAuthor
2082,Old,4,Author
2083,New,4,Author
2084,New,4,Author
2085,New,3,Author
2086,Old,4,TopAuthor
2087,New,3,Author
2088,New,3,Author
2089,Old,3,Author
2090,Old,4,TopAuthor
2091,New,4,TopAuthor
2092,New,4,Author
2093,New,4,Author
2094,New,3,Author
2095,Old,4,TopAuthor
2096,Old,4,Author
2097,Old,4,Author
2098,Old,3,TopAuthor
2099,New,4,Author
2100,Old,4,Author
2101,Old,4,Author
2102,New,3,Author
2103,Old,4,Author
2104,New,4,Author
2105,New,4,Author
2106,New,4,Author
2107,New,3,Author
2108,Old,3,Author
2109,Old,3,TopAuthor
2110,New,4,Author
2111,Old,4,Author
2112,New,4,Author
2113,New,4,TopAuthor
2114,New,3,Author
2115,Old,4,Author
2116,New,4,Author
2117,New,3,Author
2118,New,4,TopAuthor
2119,New,3,Author
2120,New,4,Author
2121,New,4,TopAuthor
2122,New,3,Author
2123,Old,4,Author
2124,Old,3,Author
2125,Old,4,Author
2126,New,4,Author
2127,New,4,Author
2128,Old,4,Author
2129,Old,3,Author
2130,New,4,Author
2131,Old,3,Author
2132,Old,4,Author
2133,New,3,Author
2134,New,3,Author
2135,New,4,TopAuthor
2136,New,3,Author
2137,New,3,Author
2138,New,3,TopAuthor
2139,New,4,Author
2140,New,4,Author
2141,New,4,Author
2142,Old,4,Author
2143,Old,4,Author
2144,Old,4,Author
2145,Old,4,Author
2146,New,4,Author
2147,New,3,Author
2148,Old,3,Author
2149,New,4,Author
2150,Old,4,TopAuthor
2151,New,4,Author
2152,New,4,Author
2153,New,4,Author
2154,New,4,Author
2155,New,3,TopAuthor
2156,Old,3,Author
2157,Old,4,Author
2158,Old,4,Author
2159,Old,4,TopAuthor
2160,New,4,Author
2161,New,4,Author
2162,New,3,Author
2163,Old,3,Author
2164,New,4,Author
2165,New,3,Author
2166,New,4,Author
2167,New,4,Author
2168,Old,4,Author
2169,New,3,Author
2170,Old,4,Author
2171,New,3,Author
2172,Old,4,TopAuthor
2173,New,3,Author
2174,Old,4,Author
2175,New,4,Author
2176,New,4,Author
2177,Old,3,Author
2178,New,4,Author
2179,New,3,Author
2180,New,3,TopAuthor
2181,Old,4,Author
2182,New,4,Author
2183,New,4,Author
2184,Old,3,TopAuthor
2185,New,4,Author
2186,Old,4,Author
2187,Old,3,Author
2188,Old,3,Author
2189,New,4,Author
2190,Old,3,Author
2191,Old,3,Author
2192,Old,3,Author
2193,New,3,Author
2194,New,4,Author
2195,New,3,Author
2196,Old,4,TopAuthor
2197,Old,3,Author
2198,Old,4,TopAuthor
2199,Old,4,Author
2200,New,3,Author
2201,New,3,Author
2202,New,3,Author
2203,Old,4,Author
2204,New,3,Author
2205,New,4,Author
2206,New,3,Author
2207,New,3,Author
2208,New,4,Author
2209,Old,4,Author
2210,Old,4,Author
2211,Old,3,Author
2212,New,3,TopAuthor
2213,Old,4,TopAuthor
2214,Old,3,Author
2215,Old,3,Author
2216,New,3,Author
2217,New,4,Author
2218,New,3,Author
2219,New,3,Author
2220,Old,3,Author
2221,New,3,Author
2222,New,4,Author
2223,Old,4,Author
2224,Old,4,TopAuthor
2225,New,3,Author
2226,Old,4,Author
2227,New,3,Author
2228,Old,3,Author
2229,Old,3,Author
2230,Old,4,Author
2231,New,3,Author
2232,New,3,Author
2233,New,3,Author
2234,New,3,Author
2235,Old,3,TopAuthor
2236,Old,4,Author
2237,New,4,TopAuthor
2238,New,4,Author
2239,Old,4,Author
2240,Old,3,Author
2241,New,4,Author
2242,Old,3,Author
2243,New,3,Author
2244,New,4,Author
2245,New,4,TopAuthor
2246,New,4,Author
2247,Old,4,Author
2248,New,4,Author
2249,New,3,TopAuthor
2250,New,3,Author
2251,New,3,Author
2252,Old,3,Author
2253,New,4,Author
2254,New,4,Author
2255,Old,4,Author
2256,New,4,Author
2257,Old,4,Author
2258,Old,4,Author
2259,Old,3,Author
2260,Old,4,Author
2261,New,4,Author
2262,New,4,Author
2263,New,4,Author
2264,New,3,TopAuthor
2265,New,4,Author
2266,Old,4,Author
2267,New,4,Author
2268,New,3,Author
2269,Old,4,Author
2270,New,3,Author
2271,Old,4,TopAuthor
2272,New,4,Author
2273,New,4,Author
2274,Old,4,Author
2275,New,4,Author
2276,New,4,Author
2277,New,3,TopAuthor
2278,New,3,TopAuthor
2279,Old,3,Author
2280,New,3,Author
2281,New,3,Author
2282,New,4,TopAuthor
2283,New,3,Author
2284,New,3,Author
2285,Old,4,Author
2286,Old,3,Author
2287,New,4,Author
2288,New,3,Author
2289,Old,4,Author
2290,New,4,Author
2291,New,3,Author
2292,New,4,Author
2293,New,3,Author
2294,New,3,Author
2295,Old,3,Author
2296,Old,4,TopAuthor
2297,Old,3,Author
2298,Old,3,Author
2299,New,4,TopAuthor
2300,New,4,Author
2301,New,4,Author
2302,Old,3,Author
2303,Old,4,TopAuthor
2304,Old,3,Author
2305,New,3,Author
2306,New,4,Author
2307,New,3,Author
2308,New,3,Author
2309,New,3,Author
2310,New,4,Author
2311,Old,3,Author
2312,New,3,TopAuthor
2313,New,4,Author
2314,Old,3,Author
2315,Old,4,Author
2316,New,3,Author
2317,New,4,TopAuthor
2318,Old,4,Author
2319,New,4,Author
2320,New,3,Author
2321,Old,3,Author
2322,New,4,Author
2323,Old,3,TopAuthor
2324,Old,4,Author
2325,Old,4,Author
2326,Old,4,Author
2327,New,4,Author
2328,Old,3,Author
2329,Old,3,Author
2330,New,4,Author
2331,New,4,Author
2332,New,3,Author
2333,New,4,Author
2334,New,4,Author
2335,New,3,Author
2336,Old,4,Author
2337,Old,3,Author
2338,New,3,Author
2339,Old,4,Author
2340,Old,3,Author
2341,Old,4,TopAuthor
2342,Old,4,Author
2343,Old,3,Author
2344,Old,3,Author
2345,New,4,Author
2346,New,4,Author
2347,Old,3,TopAuthor
2348,New,4,Author
2349,New,3,Author
2350,New,3,Author
2351,Old,4,TopAuthor
2352,Old,3,Author
2353,Old,4,Author
2354,New,3,Author
2355,Old,3,Author
2356,New,4,TopAuthor
2357,New,4,Author
2358,New,3,Author
2359,New,3,Author
2360,New,4,Author
2361,Old,3,Author
2362,Old,4,Author
2363,New,4,Author
2364,New,3,TopAuthor
2365,Old,4,Author
2366,Old,4,Author
2367,Old,4,Author
2368,Old,3,Author
2369,New,4,TopAuthor
2370,Old,3,Author
2371,New,3,Author
2372,New,4,TopAuthor
2373,New,4,Author
2374,Old,4,Author
2375,Old,4,Author
2376,New,3,Author
2377,New,4,Author
2378,New,3,Author
2379,New,3,Author
2380,Old,4,Author
2381,New,3,TopAuthor
2382,New,4,TopAuthor
2383,New,3,TopAuthor
2384,New,4,TopAuthor
2385,Old,3,Author
2386,New,4,Author
2387,Old,4,Author
2388,New,4,Author
2389,New,4,Author
2390,New,4,Author
2391,New,3,Author
2392,New,3,Author
2393,New,3,TopAuthor
2394,New,3,Author
2395,New,4,Author
2396,New,4,Author
2397,Old,4,Author
2398,New,4,TopAuthor
2399,New,3,Author
2400,New,4,Author
2401,New,3,TopAuthor
2402,New,4,Author
2403,Old,3,Author
2404,New,3,Author
2405,New,4,TopAuthor
2406,Old,3,Author
2407,New,4,TopAuthor
2408,Old,3,Author
2409,Old,4,Author
2410,New,4,Author
2411,Old,4,Author
2412,New,4,Author
2413,New,4,Author
2414,Old,3,Author
2415,Old,3,Author
2416,Old,4,TopAuthor
2417,New,4,Author
2418,New,3,Author
2419,Old,3,Author
2420,New,4,TopAuthor
2421,New,3,Author
2422,New,4,TopAuthor
2423,New,3,Author
2424,New,3,Author
2425,New,3,Author
2426,Old,3,Author
2427,New,3,Author
2428,New,4,Author
2429,New,4,TopAuthor
2430,New,3,TopAuthor
2431,Old,3,Author
2432,New,4,TopAuthor
2433,Old,3,TopAuthor
2434,Old,4,Author
2435,New,3,Author
2436,Old,4,Author
2437,New,4,Author
2438,Old,4,Author
2439,Old,4,Author
2440,Old,3,Author
2441,New,4,Author
2442,Old,3,Author
2443,New,4,Author
2444,New,3,Author
2445,Old,4,Author
2446,Old,4,Author
2447,New,4,Author
2448,New,4,TopAuthor
2449,New,3,Author
2450,New,4,Author
2451,New,4,Author
2452,Old,3,TopAuthor
2453,Old,4,Author
2454,New,3,Author
2455,New,3,Author
2456,Old,3,Author
2457,New,4,Author
2458,New,3,Author
2459,Old,4,Author
2460,New,4,Author
2461,New,4,Author
2462,New,3,Author
2463,New,4,Author
2464,Old,3,Author
2465,New,3,Author
2466,Old,4,Author
2467,Old,4,Author
2468,Old,4,Author
2469,Old,4,TopAuthor
2470,New,4,TopAuthor
2471,New,4,Author
2472,New,3,Author
2473,New,4,Author
2474,Old,4,Author
2475,Old,4,Author
2476,New,4,Author
2477,New,3,Author
2478,Old,3,Author
2479,Old,4,Author
2480,New,4,Author
2481,Old,4,Author
2482,Old,4,Author
2483,New,3,Author
2484,New,4,Author
2485,Old,4,Author
2486,New,3,Author
2487,New,3,Author
2488,New,3,Author
2489,Old,4,TopAuthor
2490,Old,3,Author
2491,Old,3,Author
2492,Old,4,Author
2493,New,4,TopAuthor
2494,New,3,Author
