
===== GREEDY START =====

Step 1:
1: ΔU=7.000, ΔPen=-1, ΔMM=0.000, Score=117.000
377: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
378: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
379: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
380: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
381: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
382: ΔU=3.000, ΔPen=-2, ΔMM=0.000, Score=223.000
383: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
384: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
385: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
386: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
387: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
388: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
389: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
390: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
391: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
392: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
393: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
394: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
395: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
396: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
397: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
398: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
399: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
400: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
401: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
402: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
403: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
404: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
405: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
406: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
407: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
408: ΔU=6.000, ΔPen=-1, ΔMM=0.000, Score=116.000
409: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
410: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
411: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
412: ΔU=1.000, ΔPen=-2, ΔMM=0.000, Score=221.000
413: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
414: ΔU=1.000, ΔPen=-2, ΔMM=0.000, Score=221.000
415: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
416: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
417: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
418: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
419: ΔU=2.000, ΔPen=-1, ΔMM=0.000, Score=112.000
420: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
421: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
422: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
423: ΔU=5.000, ΔPen=-1, ΔMM=0.000, Score=115.000
424: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
425: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
426: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
427: ΔU=3.000, ΔPen=-1, ΔMM=0.000, Score=113.000
428: ΔU=1.000, ΔPen=-2, ΔMM=0.000, Score=221.000
429: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
430: ΔU=1.000, ΔPen=-2, ΔMM=0.000, Score=221.000
431: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
432: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
433: ΔU=1.000, ΔPen=-2, ΔMM=0.000, Score=221.000
434: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
435: ΔU=3.000, ΔPen=-1, ΔMM=0.000, Score=113.000
436: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
437: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
438: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
439: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
440: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
441: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
442: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
443: ΔU=2.000, ΔPen=-2, ΔMM=0.000, Score=222.000
444: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
445: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
446: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
447: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
448: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
449: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
450: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
451: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
452: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
453: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
454: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
455: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
456: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
457: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
458: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
459: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
460: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
461: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
462: ΔU=3.000, ΔPen=-1, ΔMM=0.000, Score=113.000
463: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
464: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
465: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
466: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
467: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
468: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
469: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
470: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
471: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
472: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
473: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
474: ΔU=3.000, ΔPen=-1, ΔMM=0.000, Score=113.000
475: ΔU=4.000, ΔPen=-1, ΔMM=0.000, Score=114.000
476: ΔU=3.000, ΔPen=-2, ΔMM=0.000, Score=223.000
477: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
478: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
479: ΔU=2.000, ΔPen=-1, ΔMM=0.000, Score=112.000
480: ΔU=3.000, ΔPen=-2, ΔMM=0.000, Score=223.000
481: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
482: ΔU=1.000, ΔPen=-2, ΔMM=0.000, Score=221.000
483: ΔU=4.000, ΔPen=-1, ΔMM=0.000, Score=114.000
484: ΔU=3.000, ΔPen=-1, ΔMM=0.000, Score=113.000
485: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
486: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
487: ΔU=1.000, ΔPen=-2, ΔMM=0.000, Score=221.000
488: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
489: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
490: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
491: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
492: ΔU=2.000, ΔPen=-1, ΔMM=0.000, Score=112.000
493: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
494: ΔU=1.000, ΔPen=-2, ΔMM=0.000, Score=221.000
495: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
496: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
497: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
498: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
499: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
500: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
501: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
502: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
503: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
504: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
505: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
506: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
507: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
508: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
509: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
510: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
511: ΔU=4.000, ΔPen=-1, ΔMM=0.000, Score=114.000
512: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
513: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
514: ΔU=1.000, ΔPen=-2, ΔMM=0.000, Score=221.000
515: ΔU=5.000, ΔPen=-1, ΔMM=0.000, Score=115.000
516: ΔU=1.000, ΔPen=-2, ΔMM=0.000, Score=221.000
517: ΔU=2.000, ΔPen=-2, ΔMM=0.000, Score=222.000
518: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
519: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
520: ΔU=2.000, ΔPen=-1, ΔMM=0.000, Score=112.000
521: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
522: ΔU=1.000, ΔPen=-2, ΔMM=0.000, Score=221.000
523: ΔU=1.000, ΔPen=-2, ΔMM=0.000, Score=221.000
524: ΔU=1.000, ΔPen=-2, ΔMM=0.000, Score=221.000
525: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
526: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
527: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
528: ΔU=2.000, ΔPen=-1, ΔMM=0.000, Score=112.000
529: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
530: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
531: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
532: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
533: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
534: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
535: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
536: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
537: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
538: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
539: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
540: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
541: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
542: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
543: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
544: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
545: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
546: ΔU=2.000, ΔPen=-1, ΔMM=0.000, Score=112.000
547: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
548: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
549: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
550: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
551: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
552: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
553: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
554: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
555: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
556: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
557: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
558: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
559: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
560: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
561: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
562: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
563: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
564: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
565: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
566: ΔU=2.000, ΔPen=-1, ΔMM=0.000, Score=112.000
567: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
568: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
569: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
570: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
571: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
572: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
573: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
574: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
575: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
576: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
577: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
578: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
579: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
580: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
581: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
582: ΔU=2.000, ΔPen=-1, ΔMM=0.000, Score=112.000
583: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
584: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
585: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
586: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
587: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
588: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
589: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
590: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
591: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
592: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
593: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
594: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
595: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
596: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
597: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
598: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
599: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
600: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
601: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
602: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
603: ΔU=7.000, ΔPen=-1, ΔMM=0.000, Score=117.000
604: ΔU=1.000, ΔPen=-2, ΔMM=0.000, Score=221.000
605: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
606: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
607: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
608: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
609: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
610: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
611: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
612: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
613: ΔU=1.000, ΔPen=-2, ΔMM=0.000, Score=221.000
614: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
615: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
616: ΔU=1.000, ΔPen=-2, ΔMM=0.000, Score=221.000
617: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
618: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
619: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
620: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
621: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
622: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
623: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
624: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
625: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
626: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
627: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
628: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
629: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
630: ΔU=1.000, ΔPen=-2, ΔMM=0.000, Score=221.000
631: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
632: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
633: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
634: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
635: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
636: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
637: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
638: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
639: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
640: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
641: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
642: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
643: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
644: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
645: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
646: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
647: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
648: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
649: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
650: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
651: ΔU=2.000, ΔPen=-1, ΔMM=0.000, Score=112.000
652: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
653: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
654: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
655: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
656: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
657: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
658: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
659: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
660: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
661: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
662: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
663: ΔU=1.000, ΔPen=-2, ΔMM=0.000, Score=221.000
664: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
665: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
666: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
667: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
668: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
669: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
670: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
671: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
672: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
673: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
674: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
675: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
676: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
677: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
678: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
679: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
680: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
681: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
682: ΔU=1.000, ΔPen=-2, ΔMM=0.000, Score=221.000
683: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
684: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
685: ΔU=2.000, ΔPen=-1, ΔMM=0.000, Score=112.000
686: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
687: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
688: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
689: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
690: ΔU=5.000, ΔPen=-1, ΔMM=0.000, Score=115.000
691: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
692: ΔU=2.000, ΔPen=-2, ΔMM=0.000, Score=222.000
693: ΔU=2.000, ΔPen=-1, ΔMM=0.000, Score=112.000
694: ΔU=2.000, ΔPen=-1, ΔMM=0.000, Score=112.000
695: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
696: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
697: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
698: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
699: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
700: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
701: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
702: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
703: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
704: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
705: ΔU=3.000, ΔPen=-1, ΔMM=0.000, Score=113.000
706: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
707: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
708: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
709: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
710: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
711: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
712: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
713: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
714: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
715: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
716: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
717: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
718: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
719: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
720: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
721: ΔU=1.000, ΔPen=-2, ΔMM=0.000, Score=221.000
722: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
723: ΔU=1.000, ΔPen=-2, ΔMM=0.000, Score=221.000
724: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
725: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
726: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
727: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
728: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
729: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
730: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
731: ΔU=1.000, ΔPen=-2, ΔMM=0.000, Score=221.000
732: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
733: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
734: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
735: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
736: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
737: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
738: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
739: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
740: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
741: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
742: ΔU=4.000, ΔPen=-1, ΔMM=0.000, Score=114.000
743: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
744: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
745: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
746: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
747: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
748: ΔU=2.000, ΔPen=-1, ΔMM=0.000, Score=112.000
749: ΔU=1.000, ΔPen=-2, ΔMM=0.000, Score=221.000
750: ΔU=5.000, ΔPen=-1, ΔMM=0.000, Score=115.000
751: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
752: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
